version,N,nucleos,tiempo_promedio_segundos,tiempo_minimo_segundos,tiempo_maximo_segundos,tiempo_base_secuencial,speedup,eficiencia
mpi,8,2,0.5576780129999861,0.5576780129999861,0.5576780129999861,0.001043169000013222,0.0018705578769397317,0.0009352789384698658
mpi,8,4,0.6388124999998581,0.6388124999998581,0.6388124999998581,0.001043169000013222,0.0016329815086797046,0.00040824537716992616
mpi,8,8,0.2528035269999691,0.2528035269999691,0.2528035269999691,0.001043169000013222,0.004126402081460476,0.0005158002601825595
mpi,8,16,0.18975277599997753,0.18975277599997753,0.18975277599997753,0.001043169000013222,0.0054975164105812374,0.00034359477566132734
mpi,9,1,0.5078930770000625,0.5078930770000625,0.5078930770000625,0.0008350919999884354,0.001644227964123899,0.001644227964123899
mpi,9,2,0.603637875000004,0.603637875000004,0.603637875000004,0.0008350919999884354,0.0013834320783606064,0.0006917160391803032
mpi,9,4,0.7031875190000392,0.7031875190000392,0.7031875190000392,0.0008350919999884354,0.001187580805154178,0.0002968952012885445
mpi,9,8,0.2670410789999096,0.2670410789999096,0.2670410789999096,0.0008350919999884354,0.003127204260542694,0.00039090053256783674
mpi,9,16,0.19400569000003998,0.19400569000003998,0.19400569000003998,0.0008350919999884354,0.004304471688372971,0.0002690294805233107
mpi,10,1,0.5170318220000354,0.5170318220000354,0.5170318220000354,0.0017456389998642408,0.003376269942363666,0.003376269942363666
mpi,10,2,0.5869618560000163,0.5869618560000163,0.5869618560000163,0.0017456389998642408,0.0029740246014626757,0.0014870123007313378
mpi,10,4,0.7149037720000706,0.7149037720000706,0.7149037720000706,0.0017456389998642408,0.002441781772923795,0.0006104454432309487
mpi,10,8,0.2729878679999729,0.2729878679999729,0.2729878679999729,0.0017456389998642408,0.006394566222497529,0.0007993207778121911
mpi,10,16,0.22980152000013732,0.22980152000013732,0.22980152000013732,0.0017456389998642408,0.007596290050053619,0.00047476812812835117
mpi,11,1,0.6205870119999872,0.6205870119999872,0.6205870119999872,0.0019902509998246387,0.003207045847463981,0.003207045847463981
mpi,11,2,0.6427977569999257,0.6427977569999257,0.6427977569999257,0.0019902509998246387,0.003096232023449436,0.001548116011724718
mpi,11,4,0.7404471300001205,0.7404471300001205,0.7404471300001205,0.0019902509998246387,0.0026879042664724956,0.0006719760666181239
mpi,11,8,0.2508448779999526,0.2508448779999526,0.2508448779999526,0.0019902509998246387,0.007934190307944079,0.0009917737884930099
mpi,11,16,0.1909162809999998,0.1909162809999998,0.1909162809999998,0.0019902509998246387,0.01042473166458046,0.0006515457290362787
mpi,12,1,0.5399037459999363,0.5399037459999363,0.5399037459999363,0.001465370999994775,0.0027141337893124154,0.0027141337893124154
mpi,12,2,0.6951172139999926,0.6951172139999926,0.6951172139999926,0.001465370999994775,0.0021080919454755306,0.0010540459727377653
mpi,12,4,0.8623732139999447,0.8623732139999447,0.8623732139999447,0.001465370999994775,0.0016992306535101506,0.00042480766337753766
mpi,12,8,0.2676058669999293,0.2676058669999293,0.2676058669999293,0.001465370999994775,0.005475855280837928,0.000684481910104741
mpi,12,16,0.2962663349999275,0.2962663349999275,0.2962663349999275,0.001465370999994775,0.004946127274282222,0.00030913295464263886
openmp,5,1,0.0008258120001300995,0.0008258120001300995,0.0008258120001300995,0.0008523900000909634,1.032184080585747,1.032184080585747
openmp,5,2,0.0008452050001324096,0.0008452050001324096,0.0008452050001324096,0.0008523900000909634,1.0085008961819064,0.5042504480909532
openmp,5,4,0.0010094780000144965,0.0010094780000144965,0.0010094780000144965,0.0008523900000909634,0.8443869010307533,0.21109672525768833
openmp,5,8,0.0012518290000116394,0.0012518290000116394,0.0012518290000116394,0.0008523900000909634,0.6809156842372545,0.08511446052965681
openmp,5,16,0.0015976439999576542,0.0015976439999576542,0.0015976439999576542,0.0008523900000909634,0.5335293720713477,0.03334558575445923
openmp,6,1,0.001700530999869443,0.001700530999869443,0.001700530999869443,0.0015668580001602095,0.9213933767043964,0.9213933767043964
openmp,6,2,0.0018787540000175795,0.0018787540000175795,0.0018787540000175795,0.0015668580001602095,0.8339878452131297,0.41699392260656487
openmp,6,4,0.0023879360001046734,0.0023879360001046734,0.0023879360001046734,0.0015668580001602095,0.656155776407545,0.16403894410188624
openmp,6,8,0.0023236179999912565,0.0023236179999912565,0.0023236179999912565,0.0015668580001602095,0.6743182399887182,0.08428977999858978
openmp,6,16,0.004751955000074304,0.004751955000074304,0.004751955000074304,0.0015668580001602095,0.32972913256453595,0.020608070785283497
openmp,7,1,0.0011345989998972072,0.0011345989998972072,0.0011345989998972072,0.0007764200001929566,0.6843122550463194,0.6843122550463194
openmp,7,2,0.001078937000102087,0.001078937000102087,0.001078937000102087,0.0007764200001929566,0.7196156959298765,0.35980784796493825
openmp,7,4,0.0014087600000038947,0.0014087600000038947,0.0014087600000038947,0.0007764200001929566,0.5511371704128526,0.13778429260321315
openmp,7,8,0.0014488849999452214,0.0014488849999452214,0.0014488849999452214,0.0007764200001929566,0.5358741378524252,0.06698426723155315
openmp,7,16,0.0016764940000939532,0.0016764940000939532,0.0016764940000939532,0.0007764200001929566,0.46312125193972953,0.028945078246233095
openmp,8,1,0.0010318069998902502,0.0010318069998902502,0.0010318069998902502,0.001043169000013222,1.0110117494106752,1.0110117494106752
openmp,8,2,0.0011644069998055784,0.0011644069998055784,0.0011644069998055784,0.001043169000013222,0.8958800489754876,0.4479400244877438
openmp,8,4,0.001232210000125633,0.001232210000125633,0.001232210000125633,0.001043169000013222,0.8465837802865284,0.2116459450716321
openmp,8,8,0.0013038329998380505,0.0013038329998380505,0.0013038329998380505,0.001043169000013222,0.8000786911688801,0.10000983639611001
openmp,8,16,0.0017558829999870795,0.0017558829999870795,0.0017558829999870795,0.001043169000013222,0.594099379070757,0.037131211191922316
openmp,9,1,0.0009744980000050418,0.0009744980000050418,0.0009744980000050418,0.0008350919999884354,0.8569458326072653,0.8569458326072653
openmp,9,2,0.0011084469999786961,0.0011084469999786961,0.0011084469999786961,0.0008350919999884354,0.7533892012919747,0.37669460064598737
openmp,9,4,0.00115340100001049,0.00115340100001049,0.00115340100001049,0.0008350919999884354,0.7240257291096855,0.1810064322774214
openmp,9,8,0.010234675999981846,0.010234675999981846,0.010234675999981846,0.0008350919999884354,0.08159437582488363,0.010199296978110454
openmp,9,16,0.0026665049999792245,0.0026665049999792245,0.0026665049999792245,0.0008350919999884354,0.31317848644384383,0.01957365540274024
openmp,10,1,0.0019248520000019198,0.0019248520000019198,0.0019248520000019198,0.0017456389998642408,0.9068951794021045,0.9068951794021045
openmp,10,2,0.002241018000177064,0.002241018000177064,0.002241018000177064,0.0017456389998642408,0.778949120322245,0.3894745601611225
openmp,10,4,0.0024166219998278393,0.0024166219998278393,0.0024166219998278393,0.0017456389998642408,0.7223467302658837,0.18058668256647092
openmp,10,8,0.0024779039999884844,0.0024779039999884844,0.0024779039999884844,0.0017456389998642408,0.7044820944929074,0.08806026181161343
openmp,10,16,0.002315704000011465,0.002315704000011465,0.002315704000011465,0.0017456389998642408,0.7538264820787105,0.047114155129919406
openmp,11,1,0.0015975180001532863,0.0015975180001532863,0.0015975180001532863,0.0019902509998246387,1.2458394832694646,1.2458394832694646
openmp,11,2,0.0014273909998792078,0.0014273909998792078,0.0014273909998792078,0.0019902509998246387,1.3943278330836208,0.6971639165418104
openmp,11,4,0.0016143650000230991,0.0016143650000230991,0.0016143650000230991,0.0019902509998246387,1.2328382985236679,0.30820957463091697
openmp,11,8,0.0017019930000969907,0.0017019930000969907,0.0017019930000969907,0.0019902509998246387,1.1693649737168257,0.1461706217146032
openmp,11,16,0.001998268000079406,0.001998268000079406,0.001998268000079406,0.0019902509998246387,0.995988025502861,0.062249251593928814
openmp,12,1,0.0015153859999372798,0.0015153859999372798,0.0015153859999372798,0.001465370999994775,0.9669952078582125,0.9669952078582125
openmp,12,2,0.0018177869999362883,0.0018177869999362883,0.0018177869999362883,0.001465370999994775,0.8061291009596475,0.40306455047982376
openmp,12,4,0.0019483500000205822,0.0019483500000205822,0.0019483500000205822,0.001465370999994775,0.7521087073571457,0.18802717683928644
openmp,12,8,0.0021474340001077508,0.0021474340001077508,0.0021474340001077508,0.001465370999994775,0.6823823223071106,0.08529779028838883
openmp,12,16,0.002327330999833066,0.002327330999833066,0.002327330999833066,0.001465370999994775,0.6296358361143656,0.03935223975714785
secuencial,5,1,0.0008523900000909634,0.0008523900000909634,0.0008523900000909634,0.0008523900000909634,1.0,1.0
secuencial,6,1,0.0015668580001602095,0.0015668580001602095,0.0015668580001602095,0.0015668580001602095,1.0,1.0
secuencial,7,1,0.0007764200001929566,0.0007764200001929566,0.0007764200001929566,0.0007764200001929566,1.0,1.0
secuencial,8,1,0.001043169000013222,0.001043169000013222,0.001043169000013222,0.001043169000013222,1.0,1.0
secuencial,9,1,0.0008350919999884354,0.0008350919999884354,0.0008350919999884354,0.0008350919999884354,1.0,1.0
secuencial,10,1,0.0017456389998642408,0.0017456389998642408,0.0017456389998642408,0.0017456389998642408,1.0,1.0
secuencial,11,1,0.0019902509998246387,0.0019902509998246387,0.0019902509998246387,0.0019902509998246387,1.0,1.0
secuencial,12,1,0.001465370999994775,0.001465370999994775,0.001465370999994775,0.001465370999994775,1.0,1.0
