version,N,nucleos,tiempo_promedio_segundos,tiempo_minimo_segundos,tiempo_maximo_segundos,tiempo_base_secuencial,speedup,eficiencia
openacc,11,4,2.7299038719999658,2.7299038719999658,2.7299038719999658,0.0014346240000122634,0.0005255218012351614,0.00013138045030879034
openacc,11,8,2.6970376639999927,2.6970376639999927,2.6970376639999927,0.0014346240000122634,0.0005319258307592798,6.649072884490997e-05
openacc,11,16,2.809472638999978,2.809472638999978,2.809472638999978,0.0014346240000122634,0.0005106381817346735,3.1914886358417096e-05
openacc,12,1,0.3995012089999932,0.3995012089999932,0.3995012089999932,0.0016951399999811656,0.004243141101435802,0.004243141101435802
openacc,12,2,0.3369713139999817,0.3369713139999817,0.3369713139999817,0.0016951399999811656,0.005030517226701552,0.002515258613350776
openacc,12,4,0.36447402200002443,0.36447402200002443,0.36447402200002443,0.0016951399999811656,0.00465092132130353,0.0011627303303258826
openacc,12,8,0.39432967600004076,0.39432967600004076,0.39432967600004076,0.0016951399999811656,0.00429878881340138,0.0005373486016751725
openacc,12,16,0.35210298800001283,0.35210298800001283,0.35210298800001283,0.0016951399999811656,0.004814330061808802,0.00030089562886305015
openmp,5,1,0.0007447239999862632,0.0007447239999862632,0.0007447239999862632,0.0008336049999968509,1.1193475703914835,1.1193475703914835
openmp,5,2,0.0008482599999979357,0.0008482599999979357,0.0008482599999979357,0.0008336049999968509,0.9827234574291839,0.49136172871459194
openmp,5,4,0.0008663549999994302,0.0008663549999994302,0.0008663549999994302,0.0008336049999968509,0.9621979442577224,0.2405494860644306
openmp,5,8,0.0011505650000174228,0.0011505650000174228,0.0011505650000174228,0.0008336049999968509,0.7245179542087824,0.0905647442760978
openmp,5,16,0.001434224000007589,0.001434224000007589,0.001434224000007589,0.0008336049999968509,0.5812237140031403,0.03632648212519627
openmp,6,1,0.0009726479999869753,0.0009726479999869753,0.0009726479999869753,0.0014386709999882896,1.4791281121305497,1.4791281121305497
openmp,6,2,0.0018847800000116877,0.0018847800000116877,0.0018847800000116877,0.0014386709999882896,0.7633097761963562,0.3816548880981781
openmp,6,4,0.002481884000019363,0.002481884000019363,0.002481884000019363,0.0014386709999882896,0.579668912800544,0.144917228200136
openmp,6,8,0.0014302179999958753,0.0014302179999958753,0.0014302179999958753,0.0014386709999882896,1.0059102877969923,0.12573878597462404
openmp,6,16,0.0014278120000028593,0.0014278120000028593,0.0014278120000028593,0.0014386709999882896,1.0076053429901195,0.06297533393688247
openmp,7,1,0.0009163570000225718,0.0009163570000225718,0.0009163570000225718,0.0011200730000098247,1.2223107369532125,1.2223107369532125
openmp,7,2,0.0014293659999964348,0.0014293659999964348,0.0014293659999964348,0.0011200730000098247,0.7836152532050003,0.3918076266025001
openmp,7,4,0.0016651230000093165,0.0016651230000093165,0.0016651230000093165,0.0011200730000098247,0.6726668240145369,0.16816670600363423
openmp,7,8,0.0035067629999900873,0.0035067629999900873,0.0035067629999900873,0.0011200730000098247,0.3194036779825129,0.03992545974781411
openmp,7,16,0.0020182690000183356,0.0020182690000183356,0.0020182690000183356,0.0011200730000098247,0.554967152544903,0.03468544703405644
openmp,8,1,0.0010220240000080594,0.0010220240000080594,0.0010220240000080594,0.000975057999994533,0.9540460889243736,0.9540460889243736
openmp,8,2,0.001189943000014182,0.001189943000014182,0.001189943000014182,0.000975057999994533,0.8194157198982742,0.4097078599491371
openmp,8,4,0.0019305819999999585,0.0019305819999999585,0.0019305819999999585,0.000975057999994533,0.5050590961661063,0.12626477404152658
openmp,8,8,0.001677286000017375,0.001677286000017375,0.001677286000017375,0.000975057999994533,0.5813307927118168,0.0726663490889771
openmp,8,16,0.0018199160000165193,0.0018199160000165193,0.0018199160000165193,0.000975057999994533,0.5357708817251359,0.03348568010782099
openmp,9,1,0.0011253339999939271,0.0011253339999939271,0.0011253339999939271,0.0009864590000177031,0.8765921939824324,0.8765921939824324
openmp,9,2,0.0010402959999851191,0.0010402959999851191,0.0010402959999851191,0.0009864590000177031,0.9482483831830689,0.47412419159153446
openmp,9,4,0.0012762070000178483,0.0012762070000178483,0.0012762070000178483,0.0009864590000177031,0.7729615963585117,0.19324039908962792
openmp,9,8,0.0014258049999966715,0.0014258049999966715,0.0014258049999966715,0.0009864590000177031,0.6918610890128776,0.0864826361266097
openmp,9,16,0.0019507819999944331,0.0019507819999944331,0.0019507819999944331,0.0009864590000177031,0.5056736221784485,0.03160460138615303
openmp,10,1,0.0008499289999974735,0.0008499289999974735,0.0008499289999974735,0.0008675649999929647,1.0207499685215395,1.0207499685215395
openmp,10,2,0.0008577769999931206,0.0008577769999931206,0.0008577769999931206,0.0008675649999929647,1.0114108911755881,0.5057054455877941
openmp,10,4,0.0010827049999875271,0.0010827049999875271,0.0010827049999875271,0.0008675649999929647,0.8012939812811053,0.20032349532027632
openmp,10,8,0.0015184370000156378,0.0015184370000156378,0.0015184370000156378,0.0008675649999929647,0.5713539646254866,0.07141924557818582
openmp,10,16,0.002326787000015429,0.002326787000015429,0.002326787000015429,0.0008675649999929647,0.37285965582032726,0.023303728488770454
openmp,11,1,0.0014344129999699362,0.0014344129999699362,0.0014344129999699362,0.0014346240000122634,1.000147098529037,1.000147098529037
openmp,11,2,0.0016975879999563404,0.0016975879999563404,0.0016975879999563404,0.0014346240000122634,0.845095512014199,0.4225477560070995
openmp,11,4,0.0018356850000031955,0.0018356850000031955,0.0018356850000031955,0.0014346240000122634,0.7815197051834961,0.19537992629587403
openmp,11,8,0.001859189000015249,0.001859189000015249,0.001859189000015249,0.0014346240000122634,0.7716396773004234,0.09645495966255292
openmp,11,16,0.0025509090000355172,0.0025509090000355172,0.0025509090000355172,0.0014346240000122634,0.562397169006142,0.035149823062883875
openmp,12,1,0.001762538000036784,0.001762538000036784,0.001762538000036784,0.0016951399999811656,0.9617608244167151,0.9617608244167151
openmp,12,2,0.002036187000044265,0.002036187000044265,0.002036187000044265,0.0016951399999811656,0.8325070339533229,0.41625351697666146
openmp,12,4,0.0023817509999730646,0.0023817509999730646,0.0023817509999730646,0.0016951399999811656,0.7117200748526341,0.17793001871315853
openmp,12,8,0.0021089609999762615,0.0021089609999762615,0.0021089609999762615,0.0016951399999811656,0.8037796810847835,0.10047246013559794
openmp,12,16,0.0027947799999878953,0.0027947799999878953,0.0027947799999878953,0.0016951399999811656,0.606537902800402,0.037908618925025124
secuencial,5,1,0.0008336049999968509,0.0008336049999968509,0.0008336049999968509,0.0008336049999968509,1.0,1.0
secuencial,6,1,0.0014386709999882896,0.0014386709999882896,0.0014386709999882896,0.0014386709999882896,1.0,1.0
secuencial,7,1,0.0011200730000098247,0.0011200730000098247,0.0011200730000098247,0.0011200730000098247,1.0,1.0
secuencial,8,1,0.000975057999994533,0.000975057999994533,0.000975057999994533,0.000975057999994533,1.0,1.0
secuencial,9,1,0.0009864590000177031,0.0009864590000177031,0.0009864590000177031,0.0009864590000177031,1.0,1.0
secuencial,10,1,0.0008675649999929647,0.0008675649999929647,0.0008675649999929647,0.0008675649999929647,1.0,1.0
secuencial,11,1,0.0014346240000122634,0.0014346240000122634,0.0014346240000122634,0.0014346240000122634,1.0,1.0
secuencial,12,1,0.0016951399999811656,0.0016951399999811656,0.0016951399999811656,0.0016951399999811656,1.0,1.0
