version,N,nucleos,tiempo_promedio_segundos,tiempo_minimo_segundos,tiempo_maximo_segundos,tiempo_base_secuencial,speedup,eficiencia
openmp,8,16,0.0015394239999295678,0.0015394239999295678,0.0015394239999295678,0.0011674720001337846,0.758382356119691,0.047398897257480685
openmp,9,1,0.0009317469998677552,0.0009317469998677552,0.0009317469998677552,0.0008972160001121665,0.9629395106606302,0.9629395106606302
openmp,9,2,0.0009427229999801057,0.0009427229999801057,0.0009427229999801057,0.0008972160001121665,0.9517281323687875,0.47586406618439375
openmp,9,4,0.0011754340000607044,0.0011754340000607044,0.0011754340000607044,0.0008972160001121665,0.7633061491039314,0.19082653727598284
openmp,9,8,0.001439038999933473,0.001439038999933473,0.001439038999933473,0.0008972160001121665,0.6234827549174449,0.07793534436468061
openmp,9,16,0.0015106679998098116,0.0015106679998098116,0.0015106679998098116,0.0008972160001121665,0.5939200408197719,0.037120002551235744
openmp,10,1,0.000981992000106402,0.000981992000106402,0.000981992000106402,0.0011256479999701696,1.1462903973231982,1.1462903973231982
openmp,10,2,0.0010706769999160315,0.0010706769999160315,0.0010706769999160315,0.0011256479999701696,1.0513422816203666,0.5256711408101833
openmp,10,4,0.0014332390001072781,0.0014332390001072781,0.0014332390001072781,0.0011256479999701696,0.7853875033305086,0.19634687583262714
openmp,10,8,0.001534499000172218,0.001534499000172218,0.001534499000172218,0.0011256479999701696,0.7335605952456387,0.09169507440570483
openmp,10,16,0.001770014999920022,0.001770014999920022,0.001770014999920022,0.0011256479999701696,0.6359539326056739,0.03974712078785462
openmp,11,1,0.0011977019998994365,0.0011977019998994365,0.0011977019998994365,0.0011200960000223859,0.9352042495682843,0.9352042495682843
openmp,11,2,0.0016323760000886978,0.0016323760000886978,0.0016323760000886978,0.0011200960000223859,0.6861752439153257,0.34308762195766285
openmp,11,4,0.0018821740000021236,0.0018821740000021236,0.0018821740000021236,0.0011200960000223859,0.5951075724248247,0.14877689310620618
openmp,11,8,0.00204754900005355,0.00204754900005355,0.00204754900005355,0.0011200960000223859,0.5470423418404599,0.06838029273005748
openmp,11,16,0.0022273780000432453,0.0022273780000432453,0.0022273780000432453,0.0011200960000223859,0.5028764762876525,0.03142977976797828
openmp,12,1,0.0013603840000087075,0.0013603840000087075,0.0013603840000087075,0.0013657760000569397,1.0039635867874053,1.0039635867874053
openmp,12,2,0.001434425000070405,0.001434425000070405,0.001434425000070405,0.0013657760000569397,0.9521417989716465,0.47607089948582326
openmp,12,4,0.0017557680000663822,0.0017557680000663822,0.0017557680000663822,0.0013657760000569397,0.777879537618468,0.194469884404617
openmp,12,8,0.0018128009999145434,0.0018128009999145434,0.0018128009999145434,0.0013657760000569397,0.7534064688409391,0.09417580860511739
openmp,12,16,0.0020843219999733265,0.0020843219999733265,0.0020843219999733265,0.0013657760000569397,0.6552615191292026,0.04095384494557516
secuencial,5,1,0.0010330220000014378,0.0010330220000014378,0.0010330220000014378,0.0010330220000014378,1.0,1.0
secuencial,6,1,0.0008077259999481612,0.0008077259999481612,0.0008077259999481612,0.0008077259999481612,1.0,1.0
secuencial,7,1,0.000861252999811768,0.000861252999811768,0.000861252999811768,0.000861252999811768,1.0,1.0
secuencial,8,1,0.0011674720001337846,0.0011674720001337846,0.0011674720001337846,0.0011674720001337846,1.0,1.0
secuencial,9,1,0.0008972160001121665,0.0008972160001121665,0.0008972160001121665,0.0008972160001121665,1.0,1.0
secuencial,10,1,0.0011256479999701696,0.0011256479999701696,0.0011256479999701696,0.0011256479999701696,1.0,1.0
secuencial,11,1,0.0011200960000223859,0.0011200960000223859,0.0011200960000223859,0.0011200960000223859,1.0,1.0
secuencial,12,1,0.0013657760000569397,0.0013657760000569397,0.0013657760000569397,0.0013657760000569397,1.0,1.0
